,Name,Line
50626,nellie," oh, well good for you. i mean, youâ€™ll need a prescription."
50627,dwight," oh, no. no, no, no. no. theyâ€™re not for me. theyâ€™re for my cousin mose. heâ€™s just having a tough time, being wifeless, and a high pressure job and his crazy cousin mose. other cousin mose."
50628,nellie," mm. got it. well, you tell mose that heâ€™s a good man and that i hope he feels better."
50629,dwight, which one? mose or the real mose?
50630,nellie, the real mose.
50631,dwight, he says thank you.
50632,andy," [on phone] mom, i had this really charitable idea to set up this scholarship for a capella kids at cornell and just need to wire some money over there. [pause] what?"
50633,erin, whatâ€™s wrong?
50634,andy, my parents are broke.
50635,oscar, [to camera crew] can you guys come with me for a minute?
50636,oscar," i know you saw me with the senator. i think i'm in love, possibly for the first time. so yes, senator lipton and i are having an affair.  i hope that i can count on your sensitivity, maturity and discretion. [turns to see kevin has overheard him]...why?"
50637,andy," alright, good. yeah. just sell it and get the best price you can, okay?"
50638,white, or we can hope for a holiday rally?
50639,andy," white, i'm not a day trader, i'm just a first responder in a disaster."
50640,pam, andy's family had a total meltdown.  his dad blew through all their money and took off to argentina with a younger woman.
50641,jim," and his brother, walt jr., locked himself in the wine cellar."
50642,pam, the weirdest part is andy. the aftermath got dumped on him and the way he's been handling it is just..so..
50643,jim, competent.
50644,pam, right?
50645,andy," are the 'nard's hurting? yeah, you bet. got kicked pretty hard. family shattered, super sad. but, i'm kinda crushing it in the damage control department. so, that's cool. i wish my dad could see me now. of course he caused this whole mess, so, [bleep] him."
50646,oscar," kevin, listen to me. i'm in love with the senator. and i need time to sort this out in a responsible matter so i need your help in keeping it a secret because this means the world to me. ok?"
50647,kevin," that's beautiful. no, i totally get that."
50648,oscar," can you do this, kevin?"
50649,kevin," i really want to. whatever happens, always remember that."
50650,oscar," i don't know what that means. hey, hey-"
50651,pam," [on phone] oh, great! yeah, um, i'll get right back to you. [hangs up] hey guys! anyone ever heard of iris black on the radio?"
50652,creed," yeah, she hosts the dr. laura show."
50653,pam," nope, that's dr. laura. well, her show biz whiz wants someone from dunder mifflin to come on the air today. does anybody feel particularly passionate about local business issues? [dwight raises hand]"
50654,dwight, i do! i do. i do. i do. i do.
50655,dwight,
50656,andy," [on computer screen] ah, what else? iâ€™ve seen dirty dancing like, ten times.  breaks my heart every time, you know?"
50657,everyone, whoa!
50658,pam, andy.
50659,andy, that swayze sure can dance dirty.
50660,phyllis, donâ€™t you have any sunblock?
50661,andy," no, walter j has been hoarding it. you want to worry about a part of my body, worry about my eyes.  theyâ€™re like two flaming meatballs in my skull."
50662,erin," last week andy set sail for the bahamas to sell his familyâ€™s boat, and he took his brother, but not me. i was kind of sad at first, but then i remembered that bob marley song -- no, woman. no cry."
50663,andy," [on computer] check this out. keeps my hair out of my stare, also helps me combat the glare bear. thatâ€™s what i call the sun now."
50664,darryl," andy, itâ€™s darryl. take your drawers off your head."
50665,andy," what else can i show you? oh, damn it!"
50666,erin," oh, andy, was.. was that your drinking water?"
50667,andy," yeah, it was. thatâ€™s okay though. i got this cool desalinator device. it sucks up sea water through this hose and pumps out fresh water. see, check it out.  ow!"
50668,everyone, oh!
50669,andy," ah! thatâ€™s not good. i better sign off. i hate to get going. i mean these skype sessions are, like, the only thing that keep me sane out here, you know? [laughs crazily]"
50670,darryl, heâ€™s been sailing for two days.
50671,andy, [on computer] i will leave you with this. the image of a man and his boat. burn this into your brains.
50672,erin, [laughing] yeah.
50673,andy, no. no! nooo! [computer falls into ocean]
50674,erin, andy? andy! andy! andy. oh.
50675,dwight," [answering phone] dwight schrute. [turns on speakerphone] well, hi there david wallace. why would you ever call me when the manager is out of town?"
50676,david," [on speakerphone] well, i have some very exciting news."
50677,dwight, and you didnâ€™t call jim - that seems significant.
50678,jim," hi, david."
50679,david," jim, good! you should hear this too."
50680,dwight," no, he shouldnâ€™t."
50681,jim," [taking away dwightâ€™s handset] go ahead david, iâ€™m listening."
50682,dwight," okay, david, i want to take you off speaker but... i donâ€™t know where iâ€™d put you."
50683,david," guys, listen, this is big news. the scranton white pages just got in contact with my office the day before yesterday. theyâ€™ve apparently just dropped the supplier theyâ€™ve been with for the last ten years. ."
50684,dwight, the white pages.
50685,dwight,
50686,oscar," yesterday, angela may or may not have figured out that iâ€™m having an affair with her husband. so i just have to wait and see. when she comes in, if sheâ€™s cold and awkward and cruel to me, then great, itâ€™s business as usual."
50687,oscar, good morning. [clears throat]
50688,angela, oscar... [sighs] can i ask you a question?
50689,oscar," [whispering] of course, ask me a que-- â questions."
50690,angela, is it cool in here to you?
50691,oscar," [hoarsely] yes, a little bit. [normal voice] yes."
50692,angela, i think the thermostat is acting up again.
50693,oscar," itâ€™s the stupid thermostat! that thing is a catastrophe. so iâ€™m gonna, um, on your suggestion, get someone to fix it. iâ€™ll just go downstairs."
50694,angela, thank you.
50695,oscar," no, thank you, angela."
50696,oscar," she doesnâ€™t know. i shouldnâ€™t be surprised. this is a woman who married a man who is obviously a homosexual. basically, she has her head in the sand. in a way i feel sorry for her. i guess the universe rewards true love. "
50697,dwight," well, well, well, itâ€™s finally happened. pam has ceased caring."
50698,pam, these are my painting clothes.i think iâ€™m gonna do it. i am really gonna start painting the warehouse mural today. [jim applauds]
50699,meredith," sure you donâ€™t want to put another coat of primer on that pam?queen of the primer, that one."
50700,jim," you got this, beesley. actually, do you want me to come down and help you get started?"
50701,pam, are you avoiding your phone call?
50702,jim," what? yeah, right. as if. "
50703,jim," today i will be asking david wallace if i can start working part-time, because the sports marketing company that i started really needs me to be there. "
50704,pam," last week jim wasnâ€™t there, and they named the company athlead."
50705,jim, i could have prevented that. so i have to talk to wallace. 
50706,pam, tell them your opening line.
50707,jim," [sighs] hey david, how would you like a guy whoâ€™s not here as much, gets paid the same amount of salary, and has bigger fish to fry in philadelphia?"
50708,pam, i think itâ€™s good. he likes fishing.
50709,jim, this is gonna be awful.
50710,pete,
50711,jim, [sighs] i'm having second thoughts about one of the shirts i packed. the blue one with the stripes.
50712,pam, i'm sure it's fine. it's a blue shirt. 
50713,jim," well, yeah, but i'm wondering if it's too blue. like, am i making a statement with the blueness?"
50714,jim," i am leaving early today for philly, because tomorrow is the first day of my new job. so i figure i'd get in at 5:00, check into a hotel at about 6:00 so i can get a real good night of restless sleep and nervous puking."
50715,dwight," uh, excuse me. trying to get work done. some people don't care about jim's new sports job in phila-whatever."
50716,jim," so you know my job has something to do with sports, but you don't know the end of the word ""philadelphia""?"
50717,dwight," philadelphia. from the greek phila meaning ""love,"" and adelph, meaning ""adolf."" ""the city that loves adolf."" good luck with your new enterprise and don't wear the blue striped shirt. it makes your neck look like an old mop handle."
50718,erin," oh...hey, guys, the christmas party is today. merry christmas everyone!"
50719,angela, no.
50720,nellie, is it?
50721,erin," i mean, it says ""x-mas party,"" but i think we all know what that's code for."
50722,kevin," so we're not going to have a christmas party this year? angela, how could you do this to us?"
50723,angela," oh, right, like i'm responsible 'cause i'm in charge of the party planning committee. "
50724,kevin," well, you are the one in charge of it. "
50725,angela, don't blame me for something we all forgot.
50726,oscar," yeah, let's not blame her for something we all forgot. "
50727,oscar," i didn't realize how many of angela's opinions i agreed with, until she tried to have my kneecap shattered for sleeping with her husband. she makes a lot of very sound points."
50728,phyllis," i knew the party was today, but nobody asked me to plan it, so i didn't. hmm, funny how that works. "
50729,meredith," [scoffs] we're out there sweating our balls off every day, bustin' our balls. we deserve a christmas party!"
50730,nellie," well, then, why don't we just get some liquor and those mini-cupcakes?"
50731,kevin," mini-cupcakes? as in the mini version of regular cupcakes, which is already a mini version of cake? honestly, where does it end with you people?"
50732,dwight," what about an authentic pennsylvania dutch christmas? drink some gluhwein, enjoy some hasenpfeffer. enjoy christmas with saint nicolas' rural german companion, belsnickel."
50733,jim," yes! that, that, that! we're definitely doing that. are we all in agreement?"
50734,kevin, no.
50735,angela, no!
50736,jim," done, right?"
50737,angela, no.
50738,stanley, no. i want tropical christmas.
50739,meredith, topless christmas.
50740,creed, tapas swiss miss.
50741,creed," spanish tapas, and swiss miss hot cocoa--what's so hard to understand?"
50742,dwight," or, who was it that suggested the authentic pennsylvania dutch christmas? i think it was someone really popular."
50743,phyllis, we already said no.
50744,angela," no, no, no."
50745,nellie, too weird.
50746,dwight," [holds up a picture] this is me and my family celebrating pennsylvania dutch christmas in 1982 on the farm. there's me and my brother jeb breaking the ceremonial pig rib. he doesn't come back for christmas anymore. the sepia tint is from an app on my phone. this is the same photo, matrix style."
50747,jim," i'm not understanding the confusion. am i the only one who wants to try hufflepuffs and schnauzerhosen, and meet this glenpickle guy?"
50748,angela," [blows a weak whistle] party planning cimmittee, emgergency meeting. now."
50749,pam, i'm on it.
50750,jim, right.
50751,pete, i'm just hoping german terrorists don't take over this christmas party. make me go all john mcclane on their asses. 
50752,erin," wait, german terrorists? that's oddly specific. and i think--i think you mean john mccain."
50753,pete, die hard reference. 
50754,erin, i haven't seen it.
50755,pete, you haven't seen die hard?
50756,erin, mm-mmm.
50757,pete, why haven't you seen die hard? 
50758,erin," i don't know, i just haven't."
50759,kevin," come on, you had to have at least seen some of it. "
50760,erin, no. 
50761,kevin," ""now, i have a machine gun. ho, ho, ho."" "
50762,pete," ""come out to the coast, we'll get together, have a few laughs."" "
50763,erin, none of this makes any sense to me!
50764,kevin," oh, yeah, and when he takes the gun off his back, and he's like, ""yippie-ki-yay, mother--"""
50765,pete," actually, he doesn't say that there. he says it earlier when he's on the radio with hans. "
50766,kevin," yes, you are right. forgive me. "
50767,pete," oh, that's okay, bud."
50768,kevin, nope. [kevin walks out the door into the kitchen]
50769,pete, common mistake.
50770,kevin," no, it's not. "
50771,erin, [points and pete] nerd! do you know every line of the movie?
50772,pete," my brother dared me to memorize it, and i did it, and loved doing it. "
50773,erin," okay, let's hear it."
50774,pete, hear what?
50775,erin, die hard. every line. go. 
50776,pete," ""you don't like flying, do you?"""
50777,erin, don't change the subject.
50778,pete," no, that's the--"
50779,erin, movie is starting. 
50780,jim, [in kitchen] we're thinking of collaborating with mike schmidt on some of his charity work. 
50781,stanley, i love philly. dirty town. 
50782,darryl," [comes up behind jim and puts his hands on jim's shoulders] ah-ha-ha! philly! exciting stuff, man."
50783,jim, whoo!
50784,darryl, so you sure you remembered everything for your trip?
50785,jim," yeah, i think so."
50786,darryl, think that through for a sec.
50787,darryl," yeah, jim's going to philly tomorrow. he said he was gonna take me with him, but that was two months ago. and i haven't heard anything since. i mean, he said that, right?"
50788,darryl, what else could you possibly be forgetting?
50789,jim, uh--
50790,darryl, things? people?
50791,toby," you know who's not gonna get to work on some exciting new startup this year? george howard skub, a.k.a. the alleged scranton strangler, because he's in prison [jim and daryl walk out of the kitchen] for something he may not have done."
50792,nellie," i'm sorry, the--uh, the scranton who?"
50793,toby, the scranton strangler. george howard skub. haven't i told you about the jury i was on a couple years ago?
50794,nellie," [gasps] oh, what happened? i mean, if you can talk about it, obviously. because if you can't, i mean, i understand."
50795,toby, i--i could--i could talk about it. 
50796,stanley, [pats nellie on the shoulder as he's walking by her] see you next christmas.
50797,toby," i could, sure. have a seat. i would start at the beginning, but i think i need to go farther back. "
50798,pam," we're the party planning committee, and we did not get where we are by playing it safe. we got here by being risk takers. and, yeah, dwight's party is gonna be terrible. maybe. maybe it's not. maybe it's going to be great. and if it's great...i think we all know what that would mean to us."
50799,phyllis, let's do it!
50800,pam, yes! phyllis!
50801,angela, no. i don't want my name attached to this party. 
50802,pam, what does that even mean? where would your name appear?
50803,angela, please just take my name off of everything.
50804,oscar, just take her name off of everything. 
50805,pam," [clears her throat] the party planning committee, minus angela, has decided that we're all going to do dwight's christmas. "
50806,dwight, yes! yeah! [high fives jim] yeah! okay! yes! it's a christmas miracle! [high fives pam] yeah! whoo-hoo!
50807,pam," dwight, there is one rule that you need to take very seriously. "
50808,dwight, uh-huh.
50809,pam, and that is...
50810,dwight," uh, oh."
50811,pam, that there are no rules. 
50812,dwight, you have never been cooler. 
50813,jim, best christmas ever. 
50814,pam, you're welcome.
50815,jim, thank you. 
50816,dwight, [plays a trumpet] and pennsylvania dutch christmas has officially begun. 
50817,meredith," ugh. what is this stuff, lava?"
50818,dwight," that is gluhwein, otherwise known as glow-wine, also used to sterilize medical instruments. and, interesting factoid, this is the very spoon that guided my soft skull through the birth canal when i was born. enjoy."
50819,pam, what is it? [jim lifts the hog maw with a fork] don't touch it. 
50820,dwight, [comes running up at startles pam] somebody's found the hog maw.
50821,pam, oh!
50822,dwight," what? it's a pennsylvania dutch specialty. hog maw. that's a beauty, isn't it? i don't even want to tell you what it's made of until after you try it."
50823,stanley, ugh. i'm not eating mystery meat.
50824,dwight," it is stuffed pig stomach. and, after we finish it, we get to break the pig rib. "
50825,jim, can't wait.
50826,meredith, weird. where are the sugar cookies? where's the karaoke machine?
50827,dwight," this is austere, meredith. this is celebrating christmas for all of the right reasons. the cookies and toys and sweets are mere distractions. i mean, most people don't even know that a candy cane represents a shepherd's crook, which i assure you does not taste like peppermint. it tastes like sheep feces. "
50828,oscar, how would anyone even know--
50829,dwight, have you ever tasted a shepherd's crook? 
50830,jim, i don't know. is it what you expected? 
50831,pam, i feel like [pam look's out the window and camera pans out in the office]--dwight is holding a candle and reading a poem. 
50832,jim, so happy right now. 
50833,dwight," [speaking german] wait, what is that i hear? is someone on the roof? how strange. [blows out the candle] excuse me. i have to run to my car to take a dump. "
50834,kevin, i wish my car had a bathroom. 
50835,pete," ""let heinrich plant the detonators and theo prepare the vault. after that--"""
50836,erin," [on a computer, checking the script] eh. that wasn't the line. i'm sorry, pete."
50837,pete, that is transcribed by some fan. they make mistakes. 
50838,erin," i don't know. this looks pretty legit. [erin's cell phone chimes] oh, my gosh. i just got an email from andy. that means they hit land."
50839,erin," [reading the email from andy] ""what up, shorty? we got in last night, sold the boat, went out, got drunk, saw life of pi, got super depressed and introspective. gonna hang out here a while. maybe a couple of weeks. figure this whole life thing out. maybe see hobbit. lates."""
50840,pete, hey. everything okay? 
50841,erin, so what comes next?
50842,pete," right, um, okay. so he says, uh, [pete stands up] ""after we call the police, they'll waste hours trying to negotiate--"""
50843,erin, we should just watch the movie. that makes much more sense. 
50844,pete," or we can just sit and talk, though. "
50845,erin, no. no more talking. it's movie time. 
50846,pete," i mean, are you sure...um, yeah, i probably have a copy or two in my car. "
50847,erin," oh, great. great! so we're watching die hard, now. good! this is a good plan."
50848,pete, okay. 
50849,toby, [to nellie in the kitchen] here's the thing about moonlight. it's not sunlight. 
50850,kevin, [with his mouth full] i love this hog mama. 
50851,phyllis," dwight said it's ""hog maw."" "
50852,kevin, [chokes and spits it out] what is maw?!
50853,phyllis, it's the lining of the stomach of--
50854,dwight," [cackling] ohh...[in a german accent] judgment is nigh, for the belsnickel ist i!"
50855,jim," yes, he is finally nigh. "
50856,dwight, i am nigh!
50857,dwight," every year, my grandfather would dress up as belsnickel at christmas. he was...okay at it. i am great. you know how they say some people were born to be bad? well, i was born to be belsnickel."
50858,dwight," ooh, belsnickel has traveled from distant lands to discover how all the boys and the girls have been behaving this last year. whoo hoo hoo hoo hoo! [runs over to stanley and points at his stomach with a stick] ohh...too much strudel."
50859,jim," so he's kind of like santa, except dirty and worse."
50860,dwight," no, much better--no one fears santa the way they fear belsnickel. "
50861,jim, wow! it's my favorite part of christmas. the authority. 
50862,pam, and the fear.
50863,dwight," yes, exactly!"
50864,phyllis," come on, dwight, you're making this up."
50865,dwight, no.
50866,oscar," [reading from his phone] this is a real thing. ""belsnickel is a crotchety, fur-clad gift giver related to other companions of st. nicholas in the folklore of southwestern germany."""
50867,angela, huh.
50868,pam, wow.
50869,dwight," okay, great. seriously, you guys? now you believe in dwight's traditions, when some democrat looks it up on wikipedia?"
50870,oscar," [continues reading] ""his partner, zwarte piet, or black peter, a slave boy, often portrayed in colorful pantaloons and blackface."""
50871,stanley," uh-uh. no, dwight. no. "
50872,dwight," oh, come on. we don't blindly stick to every outmoded aspect of our traditions. come on, get with the spirit of it, you guys. [texts warehouse worker, nate, to forget showing up as zwarte piet]"
50873,pete," okay, karl was actually a ballet dancer in real life. isn't that crazy?"
50874,erin, mm. [chuckles]
50875,darryl," [talks drunk angry] jim, that guy. [scoffs] you gotta stick to your word! like when you say something to a buddy, a real buddy...what are you gonna do, lie? to your buddy? [sighs] it's awful."
50876,dwight, take a bowl and pass it down. 
50877,phyllis," thank you, dwight. these are nice. "
50878,dwight," no, these are gift bowls. when you recieve a gift, it will go in the bowl, but the bowls must be returned at the end. they're a set. now, hold your bowls forward. the belsnickel will decide if you are impish or admirable."
50879,jim," oh, it's like naughty or nice. "
50880,dwight," no, impish or admirable."
50881,jim," quick question--do you just decide who gets what in the moment, or did you make a list?"
50882,dwight, i decided earlier.
50883,jim," oh, nice. did you check that list?"
50884,dwight, of course i checked it. 
50885,jim, but more than once? 'cause you could have made a mistake. 
50886,dwight, i checked it more than once.
50887,jim," okay, so you made a list, you checked it twice, and now you're gonna find out who's--"
50888,dwight, impish or admirable. 
50889,jim, damn. 
50890,dwight, phyllis vance! cheer or fear? belsnickel is here! i judge your year as...admirable. [jim claps] there you are.
50891,phyllis, [takes here gift out of her bowl] oh. what are these?
50892,dwight, it's a set of rubber gaskets for canning jars. 
50893,phyllis, i'd rather have the bowl.
50894,dwight," you can't have the bowl! oscar martinez, cheer or fear? belsnickel is here! i judge your year [looks over at angela, then back to oscar]...as impish! [smacks oscar with a stick]"
50895,oscar, ow! you hit people with that thing?
50896,dwight," no, i'm carrying around the stick in order to look cool. for the kinder [puts a mouse trap in pam's bowl]"
50897,jim, ooh. 
50898,pam, [holds the mouse trap up] mouse trap.
50899,dwight," in a head-to-head contest, people prefer belsnickel over santa every time. there aren't as many songs about him, but i attribute that more to rhyming difficulties. my brother and i wrote one once. it was about a fickle pickle salesman who would tickle you for a nickel. "
50900,jim," oh, you know what? i gotta go."
50901,dwight, stop giggling. 
50902,pam," oh, really? already? "
50903,jim," yeah, it's all right."
50904,dwight," it's a punishment. [turns to jim] hey, where are you going?"
50905,jim, i have to go to philly. but this was amazing. okay.
50906,dwight, but you work tomorrow. 
50907,jim," yeah, i know, i'd just like to settle in and get a good night's sleep. "
50908,dwight, but we were gonna break the pig rib. 
50909,jim, ooh. 
50910,dwight, remember? 
50911,jim, that's right. 
50912,dwight, no matter! belsnickel cares not about this--off with you!
50913,jim," perfect. merry christmas, everybody. "
50914,dwight," wait, wait, wait, wait! don't you want to know your present?"
50915,jim, you know what? yeah. have at it. 
50916,dwight, jim halpert. cheer or fear? belsnickel is here! [jim holds his hands like a bowl] i judge your year as impish. [hits jim with stick]
50917,jim, ooh! are you nuts?
50918,dwight, [hits jim three more times] i judge you impish!
50919,jim," ow! ow! okay, that is three, and you didn't hit anybody that hard."
50920,dwight, they're not abandoning the party. [hit's jim again]
50921,jim, just--just--hey!
50922,jim," [as he's walking out] that's enough, i'm done! okay? agh!"
50923,dwight, [hits jim some more] impish! [chases jim out]
50924,jim, aah! ow!
50925,meredith," belsnickel, i gotta run out early too. [leans up against the wall as dwight comes back in] "
50926,jim," [in the parking lot, holding his side, walking to the taxi, pam follows] oh...what was that? now i'm gonna be all whipped for my first day at work. god. [to taxi driver] one second. oh..."
50927,pam, well...this is it. 
50928,jim, i'm probably never gonna see you again. 
50929,pam, shut up. i'm trying to be serious. 
50930,jim," okay, sorry, sorry."
50931,pam, i can't believe this is actually happening. 
50932,jim," listen, thank you so much for putting that all together. that was the perfect last christmas party. all right, wish me luck. "
50933,pam, okay. [jim and pam hug] good luck. you're gonna be great. 
50934,jim, i'll call you when i get in.
50935,pam, okay. 
50936,jim, all right. 
50937,pam, love you.
50938,jim, love you. 
50939,pam, what's going on?
50940,dwight," party's over. you quit on christmas, christmas quits on you. [to camera] and guess what, kids. belsnickel isn't real. it's me, dwight! [takes off hat and beard]"
50941,phyllis," we found some old decorations in the warehouse. oscar ran to the store for some food and drink, and i dipped into my stash of eggnog. i guess they needed me after all. it's like in it's a wonderful life when jimmy stewart realizes that all thos people at the building and loan were just jerks, and he was the real hero."
50942,angela, kevin. kevin! aaah. stop it! 
50943,nellie," oh, it sounds like the party's starting up out there. "
50944,toby," yeah. so anyway, the entire jury wants me to vote guilty. but then i did a little research of my own, and forget everything you thought you knew about fingerprinting."
50945,darryl," meredith's a little cute. i'm just realizing. she got, like, a emma stone thing. "
50946,darryl, [at meredtith] boo!
50947,pam," for what it's worth, i liked your party better. "
50948,dwight," everyone thought the food was gross, and that belsnickel was some darkly erotic freak. "
50949,pam, i don't think anyone thought that. 
50950,dwight, jim couldn't even stay till the end of the party. 
50951,pam," well, that didn't have anything to do with you. "
50952,dwight, i don't care. guess how much i care on a scale of one to ten. 
50953,pam, zero. 
50954,dwight, damn it!
50955,darryl, i'm gonna tell jim to go [bleep] himself. 
50956,erin, do you think andy would ever jump off an exploding building tied to a hose for me?
50957,pete," yeah. definitely. [erin starts to cry] hey, what's--oh, no, come here. [starts to put his arm around erin] hey, hey. come on, huh?"
50958,erin, [sliding away from pete] i'm still andy's girlfriend.
50959,pete," oh, yeah, of course. i know. "
50960,erin, but you can leave your arm. 
50961,pam," dwight, want me to get you some eggnog?"
50962,dwight," no, thanks. i'll just have another dumatril. jim taught me this really cool way to take it. you crush it into a powder, and you snort it up your butt. "
50963,jim," [walks back into the office] yep, i did say that. "
50964,pam, jim!
50965,jim, what's going on? where's the belsnickel?
50966,pam, oh--oh my god!
50967,jim," what are you doing? last time i saw you, you were whipping me out of the building. "
50968,dwight, [holds his finger to jim's lips] shh. let's not speak of that. the pig rib! we could totally break the pig rib! i'm gonna dig it out of the trash! [high fives jim]
50969,pam, what happened? did you miss your bus?
50970,jim, no. i just missed my wife.[gives pam a hug and a kiss]
50971,dwight," [comes back in, holding up the pig rib] i found it! "
50972,jim, and i found out that there's a bus at 5:00 a.m. 
50973,dwight," oh! [pig rib breaks and jim wins, and stuff splatters people. everyone groans] damn it! jim got the bigger half. "
50974,darryl," [to himself] back for more, huh? [gets up and walks towards jim]"
50975,jim," ooh, nog it. let me get some nog. [everyone talking phyllis pours jim some eggnog, as daryl walks in] thanks, phyllis. where's andy?"
50976,darryl, you!
50977,jim," oh, hey, man. [daryl walks over to jim, angrily and stares at jim] oh, you know what? before i forget again, i talked to the guys about hiring you. they're gonna bring you in for an interview."
50978,darryl, [looking at jim confused] that's great. 
50979,jim, right?
50980,darryl," thanks, man."
50981,jim," hey, of course. "
50982,darryl, i shall come by at your convenience. 
50983,jim," thank you, sir. [tips his glass to daryl]"
50984,darryl," [claps his hands once, spins around] whoo!"
50985,jim, go get 'em.
50986,darryl, [falls backwards onto the food table] oh! whoa!
50987,dwight, very impish. 
50988,toby," two dimes, seven nickels--well, okay, no, that doesn't add up. it was one quarter and--"
50989,nellie, shh. [puts her finger to toby's lips] 
50990,toby, what? i was just explaining--
50991,nellie, shh. 
50992,toby, why wouldn't it--
50993,nellie, [put her finger to his lips again] shh.
50994,toby, but why?
50995,nellie, no...more...talking.
50996,toby, are you gonna kiss me?
50997,nellie, yes. [kisses toby]
50998,kevin," to me, the sixers are a five seed tops."
50999,jim, i think they're going to the conference finals.
51000,kevin, no.
51001,jim," bynum, obvious monster and the three point shooting, don't even-... [jim bites his lip]"
51002,jim, i bit my lip at lunch today.
51003,darryl," sucks. anyway, i just don't see it. the knicks are tough.the nets are tough."
51004,kevin," oh, the nets are super tough.  [jim in pain from his lip]"
51005,jim, now i have this big bump in my lip that hurts. i hate it.
51006,kevin, the hawks are terrible. they're always terrible.
51007,jim," okay, you need to think about it before you come with the... [jim bites his lip again and pounds on table]"
51008,jim," whatever. it's not a big deal. you know i always tell my three year old, if this is the worst thing that's gonna happen...[jim bites his lip again] you gotta be kidding me! ok! pam! that's it, i'm going home!"
51009,erin," good morning, meredith."
51010,pam, what?
51011,erin," oh, sorry, pam. yikes."
51012,pam," jim's been spending a few days a week in philly and i'm not gonna lie, it's been challenging. yesterday, things took a turn for the worse. i found out cece has lice. so i was up all night disinfecting every sheet, towel, toy, item of clothing in the entire house. i'm exhausted. but don't tell jim. he has a huge meeting today, under a lot of pressure and he's doing it all for the family."
51013,jim," i am meeting dr. j today, otherwise known as julius irving, famed 76er and my own personal hero. but i have to be careful not to rub it in pam's face because let's be honest, how would i feel if i was at home stuck with the kids while she was go carting with john stamos."
51014,jim, [talking on phone] you sound tired. everything ok?
51015,pam, great. everything's great. hey are you nervous about your big meeting?
51016,jim," uhh, a little bit. it's a lot of pressure, you know, but that's what i signed up for right?"
51017,worker," jim, limo's here."
51018,jim," uh, you know what, i gotta hop off because my, uh, taxi is here to take me to the meeting."
51019,pam," oh, call me later!"
51020,jim, ok
51021,pam, good luck!
51022,jim, thanks!
51023,pam, love you.
51024,jim, love you too. bye.
51025,val, how you doing?
51026,darryl," alright. i mean, it's what you want, so..."
51027,val, it's how it has to be.
51028,darryl," i know, i know. it's just hard."
51029,darryl," me and val were going nowhere and if i'm gonna be working in philly, i'm gonna need my freedom. so, i convinced val to breakup with me. here's how you do it. you say, ""what are you gonna do, breakup with me?"" like it's a joke, and then you gain a lot of weight."
51030,darryl," i'll never be sorry, not for a moment of it."
51031,val," me neither. come here. [she hugs darryl, and darryl smiles behind her back]"
51032,pam," hey meredith, i need your supplier requests today."
51033,meredith, jeez h. in the morning. will you stop your nagging already? no wonder jim left you.
51034,pam, he didn't leave me. he just went part time. [meredith scratches her head vigorously] can you just fill out the form please?
51035,meredith, yes.
51036,pam," i'm sure she's just confused. people scratch their heads when they're confused. not always like an ape, the way meredith just did, but it happens."
51037,meredith, hurry up already.
51038,erin," [checking meredith's head]  trust me, i know what i'm doing. between the foster homes and the orphanage, i had lice 22 times."
51039,erin," holy wow, that's a big one. alright, pencils down everyone, we got lice!"
51040,angela," oh god, meredith, lice? did you not sign a pledge to shower?"
51041,dwight," what? lice? oh my god. lock the doors, we are on full quarantine."
51042,pam," dwight, relax. it's just lice. maybe, possibly."
51043,dwight, just lice pam?
51044,dwight," of all of the vermin in god's great green kingdom, lice are the ones i detest the most. my first day of school, i had lice, and no one would play with me. for 15 years, they called me freak and four eyes and sci-fi nerd and girl puncher. all because i had lice when i was 7."
51045,dwight," make way, nope, inspect me."
51046,erin," oh, this is the cleanest scalp i've ever seen. you are all clear."
51047,dwight,  should be. i use lice shampoo every morning. [dwight starts spraying everyone with disinfectant]
51048,pam, stop that!
51049,angela, dwight!
51050,erin, next!
51051,angela," [getting her head checked] geez meredith, you know, this is an office not one of your bean bag orgies."
51052,pam," alright, let's give her a break. we don't know for sure this is meredith's fault."
51053,oscar," pam, really? come on."
51054,meredith," hey, what do you want? i know who i am. nobody's taken meredith palmer to the opera to meet the queen."
51055,erin, lice. more lice. [angela shrieks in disgust] angela has lice.
51056,angela, ew! oh.
51057,erin," [checking stanley's head] ooh yabber, lice!"
51058,erin," [checking pam's head] yikers, lice."
51059,pam, no! how? i'm so clean!
51060,erin," [checking oscar's head] oh yeah, big time lice."
51061,oscar," i wash my hands at least six times a day. toilet seat covers? yes, thank you, even when i pee. apparently, none of that is protection enough. not when it comes to meredith."
51062,phyllis, what are you wearing?
51063,dwight," it's a hazmat suit. that stands for hazaderous materials men's suit wearing. if you rent more than four times a year, it just makes sense to buy. is there anyone else here that is lice free? [phyllis, kevin, darryl. and nellie raise their hands] excellent. do you have your own hazmat suits?"
51064,nellie, no.
51065,kevin, no.
51066,dwight," renters. ok, i'm gonna need you to gather your belongings, retreat to the warehouse, conduct your business there until the infected have been deloused. let's get going. i'm gonna stay here and fight. if you don't hear from me by lunch, call me. i might want lunch."
51067,darryl," alright, we're going down to my warehouse, that means we're playing by my rules. no messing with the baler and be cool in front of me and val. we just broke up."
51068,phyllis, you got dumped?
51069,darryl," yeah, she ended things."
51070,nellie," breakups are the worst. the only thing that got me through mine are large amounts of shepard's pie and brandy. the singer, not the drink."
